-38.8629368270	-3.0003333846	1
-38.8489934719	-3.0095702707	1
-38.8350977685	-3.0187500602	1
-38.8211477330	-3.0279728164	1
-38.8072831862	-3.0371753796	1
-38.7933277563	-3.0464126894	1
-38.7794604349	-3.0556347943	1
-38.7655412388	-3.0648604665	1
-38.7515617323	-3.0740494000	1
-38.7376812326	-3.0832499048	1
-38.7237601768	-3.0924570322	1
-38.7098775284	-3.1016624274	1
-38.6959395566	-3.1108956161	1
-38.6820531907	-3.1200853371	1
-38.6680809172	-3.1292794687	1
-38.6541840641	-3.1385265043	1
-38.6402395705	-3.1477026598	1
-38.6263477936	-3.1569556497	1
-38.6124359155	-3.1661567029	1
-38.5984872654	-3.1753666000	1
-38.5841003188	-3.1837386946	1
-38.5693898299	-3.1916146294	1
-38.5546926492	-3.1994631319	1
-38.5399604279	-3.2073197562	1
-38.5252133116	-3.2151632854	1
-38.5105196960	-3.2229872433	1
-38.4957712826	-3.2307955603	1
-38.4810273929	-3.2386328766	1
-38.4663293329	-3.2465124373	1
-38.4515842625	-3.2543318658	1
-38.4368806000	-3.2621344311	1
-38.4221329257	-3.2700376653	1
-38.4074180382	-3.2778552920	1
-38.3926813867	-3.2856767337	1
-38.3779673261	-3.2935339194	1
-38.3632727735	-3.3013823486	1
-38.3485248505	-3.3091760078	1
-38.3337905760	-3.3169992468	1
-38.3190451529	-3.3248857325	1
-38.3043619741	-3.3326989517	1
-38.2896092894	-3.3405810624	1
-38.2748651534	-3.3483838846	1
-38.2602573230	-3.3564581255	1
-38.2460118377	-3.3651325288	1
-38.2320865454	-3.3743396852	1
-38.2186346722	-3.3841902979	1
-38.2055054021	-3.3945436039	1
-38.1929157352	-3.4054558979	1
-38.1806942653	-3.4168975787	1
-38.1690358861	-3.4288188374	1
-38.1578166919	-3.4412171698	1
-38.1471490111	-3.4541089163	1
-38.1370727006	-3.4674225449	1
-38.1274806542	-3.4811172489	1
-38.1185022775	-3.4952654970	1
-38.1100997364	-3.5097165858	1
