-34.6478606814	-8.7495242096	1
-34.6528821310	-8.7655941210	1
-34.6594741193	-8.7808252899	1
-34.6675435813	-8.7961354172	1
-34.6728608202	-8.8118211229	1
-34.6805408563	-8.8267212219	1
-34.6860192130	-8.8428555646	1
-34.6926351229	-8.8575095285	1
-34.6989294728	-8.8732258180	1
-34.7038799925	-8.8895283949	1
-34.7112983532	-8.9047092463	1
-34.7173641635	-8.9196992247	1
-34.7222573815	-8.9365612461	1
-34.7275538078	-8.9521639160	1
-34.7327855606	-8.9679204237	1
-34.7369702734	-8.9837269840	1
-34.7429864354	-8.9999640155	1
-34.7495387337	-9.0145312055	1
-34.7545748932	-9.0309061092	1
-34.7625513022	-9.0453823979	1
-34.7674446382	-9.0627173113	1
-34.7732091468	-9.0784105697	1
-34.7816115800	-9.0927446238	1
-34.7866756823	-9.1083317745	1
-34.7926026774	-9.1245559745	1
-34.8007784688	-9.1387929501	1
-34.8059429077	-9.1554239387	1
-34.8125522079	-9.1702748917	1
-34.8179331729	-9.1858455190	1
-34.8243954598	-9.2012689051	1
-34.8317258300	-9.2170742222	1
-34.8393858481	-9.2315381821	1
-34.8468100192	-9.2472922873	1
-34.8554035656	-9.2616551500	1
-34.8649846904	-9.2747857395	1
-34.8739515005	-9.2896749862	1
-34.8846776283	-9.3025976036	1
-34.8939470612	-9.3159361659	1
-34.9053549512	-9.3290627293	1
-34.9157066344	-9.3417752504	1
-34.9254498020	-9.3557590129	1
-34.9327533323	-9.3708181709	1
-34.9429159581	-9.3843538458	1
-34.9520673681	-9.3984506410	1
-34.9612839178	-9.4125482117	1
-34.9712231746	-9.4253182327	1
-34.9796399657	-9.4402088516	1
-34.9882096550	-9.4551788561	1
-34.9996924013	-9.4680090830	1
-35.0083360490	-9.4819560536	1
-35.0186461778	-9.4953692443	1
-34.6501805576	-8.7454252801	1
-34.6552303757	-8.7609901025	1
-34.6614108219	-8.7770925899	1
-34.6712651141	-8.7906924985	1
-34.6751954165	-8.8072863799	1
-34.6830837004	-8.8217095564	1
-34.6895803620	-8.8376646825	1
-34.6945657334	-8.8532489250	1
-34.7017954906	-8.8687175133	1
-34.7066659392	-8.8849087276	1
-34.7125219628	-8.9015895439	1
-34.7203275801	-8.9153997955	1
-34.7242823948	-8.9328417309	1
-34.7292753292	-8.9480619200	1
-34.7354966241	-8.9634120337	1
-34.7386347051	-8.9803463869	1
-34.7455763744	-8.9958163465	1
-34.7529071424	-9.0092014171	1
-34.7564544455	-9.0268427335	1
-34.7640044672	-9.0418953768	1
-34.7688255682	-9.0592076762	1
-34.7742208571	-9.0748532758	1
-34.7836012993	-9.0894058057	1
-34.7893224638	-9.1039069658	1
-34.7949315296	-9.1199821413	1
-34.8026031484	-9.1347651128	1
-34.8078825475	-9.1519570121	1
-34.8155362592	-9.1653647408	1
-34.8200697153	-9.1813693261	1
-34.8263111804	-9.1973605741	1
-34.8344632017	-9.2121960492	1
-34.8413766915	-9.2278506927	1
-34.8483542150	-9.2433768167	1
-34.8575214318	-9.2575438834	1
-34.8670111948	-9.2711827164	1
-34.8754111452	-9.2861408270	1
-34.8872310693	-9.2980328863	1
-34.8964283088	-9.3119993858	1
-34.9073372479	-9.3259907529	1
-34.9175781742	-9.3386967830	1
-34.9285711183	-9.3517535705	1
-34.9342800289	-9.3680066950	1
-34.9453154163	-9.3801286582	1
-34.9552222656	-9.3940411691	1
-34.9636975705	-9.4089025018	1
-34.9726955689	-9.4225211206	1
-34.9818175470	-9.4370282628	1
-34.9903038957	-9.4512561814	1
-35.0016016992	-9.4644599598	1
-35.0110902586	-9.4775033454	1
-35.0203345226	-9.4924440559	1
-34.6534276881	-8.7408061995	1
-34.6582864727	-8.7560200548	1
-34.6654970651	-8.7712773657	1
-34.6733230015	-8.7872019252	1
-34.6779545853	-8.8026732459	1
-34.6855831841	-8.8179041257	1
-34.6907846872	-8.8337611955	1
-34.6970809826	-8.8482267581	1
-34.7037456663	-8.8648395454	1
-34.7079185256	-8.8815740713	1
-34.7157868894	-8.8962832946	1
-34.7220859285	-8.9118678043	1
-34.7282584639	-8.9273572002	1
-34.7305435807	-8.9453047516	1
-34.7374436343	-8.9593338547	1
-34.7407567841	-8.9769313571	1
-34.7483231025	-8.9917957709	1
-34.7546183134	-9.0050139656	1
-34.7585385650	-9.0222981551	1
-34.7668127149	-9.0365423431	1
-34.7700718886	-9.0553733843	1
-34.7765215513	-9.0708957247	1
-34.7864008696	-9.0851165394	1
